category,extra_name,main_name,price,subcategory,unit_price
Frukt og grønt,"Med Urtemarinade, 160 g",Haldikioliven,"kr 38,40",Hermetisert frukt og grønt,"kr 240,00 per kg"
Frukt og grønt,160 g,Marinerte Hvitløksfedd,"kr 38,40",Hermetisert frukt og grønt,"kr 240,00 per kg"
Frukt og grønt,100 g,Økologiske Grønne Hvitløksoliven,"kr 36,30",Hermetisert frukt og grønt,"kr 363,00 per kg"
Frukt og grønt,150 g,Soltørkede Tomater Med Urtemarinade,"kr 36,30",Hermetisert frukt og grønt,"kr 242,00 per kg"
Frukt og grønt,100 g,Økologiske Soltørkede Tomater,"kr 36,30",Hermetisert frukt og grønt,"kr 363,00 per kg"
Frukt og grønt,200 g,Oliven Con Queso,"kr 41,50",Hermetisert frukt og grønt,"kr 207,50 per kg"
Pålegg,250 g,Telepølse,"kr 40,70",Kjøtt- og kyllingpålegg,"kr 162,80 per kg"
Pålegg,100 g,Lammerull Skivet,"kr 41,80",Kjøtt- og kyllingpålegg,"kr 418,00 per kg"
Pålegg,100 g,Okserull Skivet,"kr 32,80",Kjøtt- og kyllingpålegg,"kr 328,00 per kg"
Pålegg,150 g,Fleskepølse,"kr 36,30",Kjøtt- og kyllingpålegg,"kr 242,00 per kg"
Pålegg,"Vår Laveste Pris, 500 g",Kokt Skinke Sammenpresset,"kr 35,70",Kjøtt- og kyllingpålegg,"kr 71,40 per kg"
Pålegg,"Halal, 100 g",Kyllingbryst Pålegg,"kr 21,90",Kjøtt- og kyllingpålegg,"kr 219,00 per kg"
Pålegg,"Halal, 100 g",Kylling Servelat,"kr 23,00",Kjøtt- og kyllingpålegg,"kr 230,00 per kg"
Frukt og grønt,"uten sten, 240 g",Tapasoliven Store Gordal,"kr 34,90",Hermetisert frukt og grønt,"kr 145,42 per kg"
Mel og bakeingredienser,1 kg,Økologisk Kjempedurum Finmalt,"kr 69,90",Mel og sukker,"kr 69,90 per kg"
Middager og tilbehør,390 ml,Mak Kimchi,"kr 159,00",Middagstilbehør,"kr 407,69 per l"
Asiatisk,300 g,Laks Midloin,"kr 93,50",Sushi,"kr 311,67 per kg"
Asiatisk,"Vasket,Norge, 250 g",Wokmiks Premium,"kr 29,50",Wokgrønnsaker,"kr 118,00 per kg"
Mel og bakeingredienser,1 kg,Økologisk Landhvete Finmalt,"kr 36,90",Mel og sukker,"kr 36,90 per kg"
Mel og bakeingredienser,"Pizzamel, 1 kg",Nuvola Tipo 0,"kr 39,90",Mel og sukker,"kr 39,90 per kg"
Mel og bakeingredienser,1 kg,Siktet Hvetemel,"kr 19,90",Mel og sukker,"kr 19,90 per kg"
Middager og tilbehør,150 g,Paprikarøre,"kr 36,10",Middagstilbehør,"kr 240,67 per kg"
Middager og tilbehør,90 g,Pepperrot,"kr 34,20",Middagstilbehør,"kr 380,00 per kg"
Middager og tilbehør,"Danmark, 3 kg","Poteter uten Skall, Ferdig Kokt","kr 105,90",Middagstilbehør,"kr 35,30 per kg"
Middager og tilbehør,100 g,Potetmos med Gressløk og Melk,"kr 13,60",Middagstilbehør,"kr 136,00 per kg"
Middager og tilbehør,150 g,Potetmos Familiepose,"kr 19,80",Middagstilbehør,"kr 132,00 per kg"
Middager og tilbehør,700 g,Potetsalat,"kr 39,10",Middagstilbehør,"kr 55,86 per kg"
Middager og tilbehør,420 g,Potetsalat Crème Fraîche,"kr 33,20",Middagstilbehør,"kr 79,05 per kg"
Middager og tilbehør,"Tomat og Basilikum, 85 g",Quinoa Chips,"kr 39,10",Middagstilbehør,"kr 460,00 per kg"
Asiatisk,190 g,Sushi Ingefær,"kr 62,80",Sushi,"kr 330,53 per kg"
Asiatisk,145 g,Sushi Ginger,"kr 60,30",Sushi,"kr 415,86 per kg"
Asiatisk,150 ml,Saitaku riseddik,"kr 36,40",Sushi,"kr 242,67 per l"
Asiatisk,150 ml,Riseddik,"kr 46,10",Sushi,"kr 307,33 per l"
Asiatisk,150 ml,Sushi Su,"kr 39,60",Sushi,"kr 264,00 per l"
Asiatisk,250 ml,Kikkoman Sushi & Sashimisaus,"kr 56,90",Sushi,"kr 227,60 per l"
Asiatisk,150 ml,Sushi Soyasaus,"kr 49,80",Sushi,"kr 332,00 per l"
Asiatisk,125 g,Sushi Salat Wakame,"kr 25,90",Sushi,"kr 207,20 per kg"
Asiatisk,"Kenya, 200 g","Stekemix med Aspargesbrokkoli, Gulrot & Løk","kr 39,50",Wokgrønnsaker,"kr 197,50 per kg"
Asiatisk,"Norge/ Marokko, 200 g",Stekemix med Aspargesbønner Gulrot & Løk,"kr 39,50",Wokgrønnsaker,"kr 197,50 per kg"
Asiatisk,"Vasket, Norge/ Spania, 250 g",Pak Choi Wokmiks,"kr 31,60",Wokgrønnsaker,"kr 126,40 per kg"
Asiatisk,"Vasket, Norge, 200 g",Svartkål Wokmiks,"kr 27,50",Wokgrønnsaker,"kr 137,50 per kg"
Asiatisk,850 g,Wok Classic Big Pack,"kr 65,50",Wokgrønnsaker,"kr 77,06 per kg"
Asiatisk,500 g,Indisk-inspirert Wok,"kr 31,10",Wokgrønnsaker,"kr 62,20 per kg"
Middager og tilbehør,390 ml,Sauerkraut,"kr 169,00",Middagstilbehør,"kr 433,33 per l"
Middager og tilbehør,"Upasteurisert Surkål, 390 ml",Shivakraut,"kr 159,00",Middagstilbehør,"kr 407,69 per l"
Middager og tilbehør,"Norskprodusert, 200 g",Fersk Tofu,"kr 32,90",Middagstilbehør,"kr 164,50 per kg"
Middager og tilbehør,250 ml,Chili Majones,"kr 39,40",Middagstilbehør,"kr 157,60 per l"
Middager og tilbehør,"16 stk, 490 g",Yorkshire Pudding,"kr 69,90",Middagstilbehør,"kr 142,65 per kg"
Middager og tilbehør,230 ml,Eriks Aioli Med Lime,"kr 37,40",Middagstilbehør,"kr 162,61 per l"
Middager og tilbehør,1 dl,Fersk Aioli,"kr 31,60",Middagstilbehør,"kr 316,00 per l"
Middager og tilbehør,250 ml,Hvitløksmajones,"kr 39,40",Middagstilbehør,"kr 157,60 per l"
Middager og tilbehør,250 g,Sriracha Mayo,"kr 39,90",Middagstilbehør,"kr 159,60 per kg"
Asiatisk,"5 ark, 11 g",Sushi Nori,"kr 46,80",Sushi,"kr 4254,55 per kg"
Asiatisk,"Vingetang, 250 ml",Arctic Ocean Salad,"kr 129,00",Sushi,"kr 516,00 per l"
Asiatisk,"Knapptang, 250 ml",Spicy Seaspaghetti,"kr 129,00",Sushi,"kr 516,00 per l"
Asiatisk,500 g,Sushiris,"kr 64,20",Sushi,"kr 128,40 per kg"
Asiatisk,400 g,Edamame,"kr 29,80",Sushi,"kr 74,50 per kg"
Asiatisk,500 g,Thai-inspirert Wok,"kr 35,10",Wokgrønnsaker,"kr 70,20 per kg"
Asiatisk,500 g,Klassisk Wokblanding,"kr 25,30",Wokgrønnsaker,"kr 50,60 per kg"
Asiatisk,500 g,Brokkoliblanding,"kr 20,60",Wokgrønnsaker,"kr 41,20 per kg"
Asiatisk,"Fryst, 300 g",Aspargesbønner,"kr 19,80",Wokgrønnsaker,"kr 66,00 per kg"
Asiatisk,500 g,Brokkoli & Blomkål Blanding,"kr 25,10",Wokgrønnsaker,"kr 50,20 per kg"
Asiatisk,450 g,Brokkolitopper,"kr 16,30",Wokgrønnsaker,"kr 36,22 per kg"
Asiatisk,500 g,Krydret Bønneblanding,"kr 30,60",Wokgrønnsaker,"kr 61,20 per kg"
"Kaker, kjeks og desserter",120 g,Snackers Salt,,Kjeks,"kr 119,00 per kg"
"Kaker, kjeks og desserter",120 g,Snackers Salt & Pepper,"kr 26,80",Kjeks,"kr 223,33 per kg"
"Kaker, kjeks og desserter","Tomat & Oregano, 120 g",Brødsnacks,"kr 38,70",Kjeks,"kr 322,50 per kg"
"Kaker, kjeks og desserter","Hvitløk og Persille, 120 g",Brødsnacks,"kr 40,80",Kjeks,"kr 340,00 per kg"
"Kaker, kjeks og desserter","Glutenfri, 105 g",Snack,"kr 33,80",Kjeks,"kr 321,90 per kg"
"Kaker, kjeks og desserter","Glutenfri, 200 g",Choco Chip Cookie,"kr 32,40",Kjeks,"kr 162,00 per kg"
"Kaker, kjeks og desserter","Glutenfri, 60 g",Salinis - Salte Kringler,"kr 16,80",Kjeks,"kr 280,00 per kg"
"Kaker, kjeks og desserter","Glutenfri, 64,5 g",Twin Bar Sjokoladekjeks,"kr 31,80",Kjeks,"kr 493,02 per kg"
"Kaker, kjeks og desserter","Tomat og Basilikum, 85 g",Quinoa Chips,"kr 39,10",Kjeks,"kr 460,00 per kg"
"Kaker, kjeks og desserter",175 g,Ritz Tomat og Urter,"kr 28,40",Kjeks,"kr 162,29 per kg"
"Kaker, kjeks og desserter",125 g,Thins Caramelised Onion,"kr 36,90",Kjeks,"kr 295,20 per kg"
Barneprodukter,"Fra 4 mnd, 270 g",Min Grøt Mild Havre,"kr 46,20",Grøt,"kr 171,11 per kg"
"Kaker, kjeks og desserter",125 g,Thins Cheddar & Cracked Pepper,"kr 36,90",Kjeks,"kr 295,20 per kg"
"Kaker, kjeks og desserter",125 g,Thins Sweet Chilli,"kr 36,90",Kjeks,"kr 295,20 per kg"
"Kaker, kjeks og desserter","Glutenfri, 160 g",Chia Crackers,"kr 51,60",Kjeks,"kr 322,50 per kg"
"Kaker, kjeks og desserter","Glutenfri, 150 g",Cookie O`s,"kr 37,60",Kjeks,"kr 250,67 per kg"
"Kaker, kjeks og desserter",150 g,Speltkjeks,"kr 56,90",Kjeks,"kr 379,33 per kg"
"Kaker, kjeks og desserter",286 g,Julekalender,"kr 149,90",Kjeks,"kr 524,13 per kg"
"Kaker, kjeks og desserter",144 g,Oreo Snøbiter,"kr 54,90",Kjeks,"kr 381,25 per kg"
Barneprodukter,"Fra 4 mnd, 500 g",Spesialgrøt Sinlac,"kr 67,10",Grøt,"kr 134,20 per kg"
Barneprodukter,"Fra 4 mnd, 240 g",Min Glutenfri Grøt Eple & Banan,"kr 39,60",Grøt,"kr 165,00 per kg"
Barneprodukter,"Fra 6 mnd, 480 g",Min Grøt Havre Pære Banan,"kr 71,80",Grøt,"kr 149,58 per kg"
Barneprodukter,"Fra 6 mnd, 480 g",Min Grøt Mild Havre Bringebær,"kr 71,80",Grøt,"kr 149,58 per kg"
Barneprodukter,"Fra 6 mnd, 480 g",Min Grøt God Natt Havre,"kr 70,00",Grøt,"kr 145,83 per kg"
Barneprodukter,"Fra 8 mnd, 480 g",Min Grøt God Natt Fullkorn,"kr 71,80",Grøt,"kr 149,58 per kg"
Barneprodukter,"Fra 8 mnd, 480 g",Min Grøt Fullkorn Eple Gulrot,"kr 71,80",Grøt,"kr 149,58 per kg"
Asiatisk,110 g,Red Curry Paste,"kr 27,60",Wok,"kr 250,91 per kg"
Barneprodukter,"Fra 8 mnd, 480 g",Fullkorn Yoghurt Pære Banan,"kr 78,90",Grøt,"kr 164,38 per kg"
Barneprodukter,"Fra 8 mnd, 480 g",Min Grøt Havre Banan Mango,"kr 71,80",Grøt,"kr 149,58 per kg"
Barneprodukter,"Fra 1 år, 480 g",Fullkorn Eksotiske Frukter,"kr 81,90",Grøt,"kr 170,63 per kg"
Barneprodukter,"Fra 12 mnd, 750 g",Min Velling Fullkorn,"kr 79,80",Grøt,"kr 106,40 per kg"
Barneprodukter,"Fra 1-3 år, 480 g",Junior God Natt Fullkorn med Rug,"kr 64,80",Grøt,"kr 135,00 per kg"
Barneprodukter,"Fra 1,5 år, 480 g",Junior Fullkorn Jordbær Banan,"kr 71,80",Grøt,"kr 149,58 per kg"
Barneprodukter,"Fra 8 mnd 14 posjoner, 420 g",Mild Fullkornsgrøt med Banan & Plomme,"kr 81,70",Grøt,"kr 194,52 per kg"
Asiatisk,110 g,Grønn Curry Paste,"kr 27,60",Wok,"kr 250,91 per kg"
Asiatisk,110 g,Yellow Curry Paste,"kr 47,40",Wok,"kr 430,91 per kg"
Asiatisk,50 g,Green Curry Paste,"kr 26,30",Wok,"kr 526,00 per kg"
Asiatisk,50 g,Red Curry Paste,"kr 26,30",Wok,"kr 526,00 per kg"
Asiatisk,190 ml,Rich Hoisin Sauce,"kr 43,80",Wok,"kr 230,53 per l"
Asiatisk,150 ml,Oyster Sauce 150ml,"kr 30,10",Wok,"kr 200,67 per l"
Asiatisk,300 ml,Teriyaki Sauce,"kr 49,70",Wok,"kr 165,67 per l"
Asiatisk,200 ml,Oyster Sauce,"kr 33,90",Wok,"kr 169,50 per l"
Asiatisk,"Woksaus, 120 ml",Chop Suey,"kr 20,80",Wok,"kr 173,33 per l"
Barneprodukter,"fra 6 mnd, 14 posjoner, 420 g",Havregrøt,"kr 78,60",Grøt,"kr 187,14 per kg"
Barneprodukter,"8 mnd økologisk, 420 g",Fullkornsgrøt nøytral,"kr 74,50",Grøt,"kr 177,38 per kg"
Barneprodukter,"Fra 6 mnd, 480 g",Havregrøt Naturell,"kr 69,80",Grøt,"kr 145,42 per kg"
Barneprodukter,"Fra 6 mnd, 400 g",Melkefri Grøt Mais & Banan,"kr 95,90",Grøt,"kr 239,75 per kg"
Barneprodukter,"Fra 8 mnd, 480 g",Fullkorngrøt Pære & Banan,"kr 65,10",Grøt,"kr 135,63 per kg"
Barneprodukter,"Fra 12 mnd, 530 g",Fullkornsrøt Eple & Pære,"kr 79,80",Grøt,"kr 150,57 per kg"
Barneprodukter,"Fra 18 mnd, 250 g","Havregrøt, Bringebær & Yoghurt","kr 80,90",Grøt,"kr 323,60 per kg"
Barneprodukter,"Havre, Eple, Banan, Bringebær & Blåbær, 100 g",Organix Grøt,"kr 16,60",Grøt,"kr 166,00 per kg"
Barneprodukter,"Fra 6 mnd, 120 g",Grøt Eple & Fersken,"kr 18,80",Grøt,"kr 156,67 per kg"
Asiatisk,"Woksaus, 120 g",Black Pepper,"kr 19,20",Wok,"kr 160,00 per kg"
Asiatisk,"Woksaus, 120 g",Hoisin,"kr 22,40",Wok,"kr 186,67 per kg"
Asiatisk,120 g,Woksaus Coconut & Lime,"kr 19,20",Wok,"kr 160,00 per kg"
Asiatisk,"Woksaus, 120 g",Oyster Spring Onion,"kr 20,80",Wok,"kr 173,33 per kg"
Asiatisk,"Woksaus, 120 g",Sweet & Sour,"kr 19,90",Wok,"kr 165,83 per kg"
Asiatisk,"Woksaus, 120 g",Teriyaki,"kr 18,40",Wok,"kr 153,33 per kg"
Asiatisk,"Woksaus, 120 g",Sweet Chili,"kr 21,40",Wok,"kr 178,33 per kg"
Barneprodukter,"Fra 6 mnd, 120 g",Grøt Jordbær & Banan,"kr 24,00",Grøt,"kr 200,00 per kg"
Barneprodukter,"Fra 6 mnd, 120 g",Grøt Pære & Aprikos,"kr 20,00",Grøt,"kr 166,67 per kg"
Barneprodukter,"Fra 6 mnd, 90 g",Lev Vel Grøt Banan & Solbær,"kr 15,60",Grøt,"kr 173,33 per kg"
Barneprodukter,"Fra 6 mnd, 90 g",Lev Vel Grøt Mango & Kiwi,"kr 15,60",Grøt,"kr 173,33 per kg"
Barneprodukter,"Fra 6 mnd, 90 g",Lev Vel Grøt Skogsbær & Quinoa,"kr 15,60",Grøt,"kr 173,33 per kg"
Barneprodukter,"Økologisk, 110 g",Grøt Grønnsaksmoothie,"kr 22,10",Grøt,"kr 200,91 per kg"
Barneprodukter,"Økologisk, 110 g",Grøt Eple Blåbæsmoothie,"kr 23,10",Grøt,"kr 210,00 per kg"
Asiatisk,150 g,Pad Thai Wok,"kr 20,80",Wok,"kr 138,67 per kg"
Asiatisk,150 g,Soy & Sweet Chili Wok,"kr 22,60",Wok,"kr 150,67 per kg"
Asiatisk,120 g,Soya Sesam Asian Naturals Woksaus,"kr 21,40",Wok,"kr 178,33 per kg"
Asiatisk,120 g,Woksaus Lemongrass,"kr 21,40",Wok,"kr 178,33 per kg"
Asiatisk,120 g,Panko Breadcrumbs,"kr 47,50",Wok,"kr 395,83 per kg"
Asiatisk,150 g,Tempura Mix,"kr 63,40",Wok,"kr 422,67 per kg"
Asiatisk,450 g,Sweet & Sour Original,"kr 25,80",Wok,"kr 57,33 per kg"
Asiatisk,240 ml,Sweet & Sour Wok,"kr 33,00",Wok,"kr 137,50 per l"
Asiatisk,500 g,Sweet & Sour Saus,"kr 19,40",Wok,"kr 38,80 per kg"
Asiatisk,240 ml,Teriyaki Wok,"kr 32,30",Wok,"kr 134,58 per l"
Asiatisk,240 ml,Soya Sesam Wok,"kr 40,40",Wok,"kr 168,33 per l"
Asiatisk,240 ml,Chili Hvitløk Wok,"kr 33,00",Wok,"kr 137,50 per l"
Asiatisk,240 ml,Red Curry Wok,"kr 33,00",Wok,"kr 137,50 per l"
Asiatisk,240 ml,Lemongrass Wok,"kr 33,00",Wok,"kr 137,50 per l"
Asiatisk,80 g,Chili Paste,"kr 39,10",Wok,"kr 488,75 per kg"
Asiatisk,180 g,Sweet & Sour Woksaus,"kr 10,00",Wok,"kr 55,56 per kg"
Asiatisk,180 g,Red Curry Woksaus,"kr 10,00",Wok,"kr 55,56 per kg"
Kjøtt og kylling,"Hov Kjøtt, 500 g",Økologiske Medisterkaker,"kr 119,00",Kjøttboller og karbonader,"kr 238,00 per kg"
Kjøtt og kylling,1 kg,Kjøttkaker,"kr 109,10",Kjøttboller og karbonader,"kr 109,10 per kg"
Kjøtt og kylling,1 kg,Karbonader,"kr 109,80",Kjøttboller og karbonader,"kr 109,80 per kg"
Kjøtt og kylling,"Halal, 480 g",Karbonader,"kr 63,40",Kjøttboller og karbonader,"kr 132,08 per kg"
Kjøtt og kylling,800 g,Kjøttkaker Ferske,"kr 59,90",Kjøttboller og karbonader,"kr 74,88 per kg"
Kjøtt og kylling,"16 stk, 800 g",Kjøttkaker,"kr 94,90",Kjøttboller og karbonader,"kr 118,63 per kg"
Kjøtt og kylling,Ca 60 stk,Svenske Kjøttboller,"kr 91,70",Kjøttboller og karbonader,"kr 114,63 per kg"
Kjøtt og kylling,"Med Soltørket tomat og oliven, 300 g","Tapasboller av kylling,","kr 69,00",Kjøttboller og karbonader,"kr 230,00 per kg"
Kjøtt og kylling,"Halal, 400 g",Kyllingkjøttboller,"kr 45,40",Kjøttboller og karbonader,"kr 113,50 per kg"
Kjøtt og kylling,130 g,Spicy Kjøttboller Topping,"kr 20,00",Kjøttboller og karbonader,"kr 153,85 per kg"
Kjøtt og kylling,"Med Rødbet, 190 g",Fersk Falafel,"kr 44,80",Kjøttboller og karbonader,"kr 235,79 per kg"
Kjøtt og kylling,190 g,Fersk Falafel,"kr 44,80",Kjøttboller og karbonader,"kr 235,79 per kg"
Kjøtt og kylling,190 g,Fersk Falafel Brokkoli,"kr 41,60",Kjøttboller og karbonader,"kr 218,95 per kg"
Kjøtt og kylling,300 g,Falafel,"kr 42,80",Kjøttboller og karbonader,"kr 142,67 per kg"
Kjøtt og kylling,120 g,Peppes Originale Kjøttboller,"kr 30,10",Kjøttboller og karbonader,"kr 250,83 per kg"
Kjøtt og kylling,300 g,Kylling Nuggets,"kr 63,20",Kjøttboller og karbonader,"kr 210,67 per kg"
Kjøtt og kylling,900 g,XXL Kjøttboller,"kr 59,00",Kjøttboller og karbonader,"kr 65,56 per kg"
Kjøtt og kylling,900 g,Nuggets Av Kylling og svinekjøtt,"kr 100,60",Kjøttboller og karbonader,"kr 111,78 per kg"
Kjøtt og kylling,240 g,Plantebaserte Nuggets,"kr 41,50",Kjøttboller og karbonader,"kr 172,92 per kg"
Kjøtt og kylling,180 g,Crispy Nuggets,"kr 52,60",Kjøttboller og karbonader,"kr 292,22 per kg"
Kjøtt og kylling,300 g,Plant-based Nuggets,"kr 52,80",Kjøttboller og karbonader,"kr 176,00 per kg"
Kjøtt og kylling,240 g,Plantebaserte Stekte Boller,"kr 41,50",Kjøttboller og karbonader,"kr 172,92 per kg"
Kjøtt og kylling,"Liv Laga, 300 g",Miniboller med Hvitløk & Urter,"kr 42,90",Kjøttboller og karbonader,"kr 143,00 per kg"
Kjøtt og kylling,180 g,Schnitzel,"kr 52,60",Kjøttboller og karbonader,"kr 292,22 per kg"
Kjøtt og kylling,"4 stk, 500 g",Ostesnitzel,"kr 35,00",Kjøttboller og karbonader,"kr 70,00 per kg"
Kjøtt og kylling,300 g,Ostesteaklet Med Røkt Skinke,"kr 48,80",Kjøttboller og karbonader,"kr 162,67 per kg"
Kjøtt og kylling,500 g,Kjøttpudding,"kr 59,80",Kjøttboller og karbonader,"kr 119,60 per kg"
Kjøtt og kylling,500 g,Blodpølse Snabb,"kr 47,20",Kjøttboller og karbonader,"kr 94,40 per kg"
Kjøtt og kylling,105 g,Stjernebacon Tørrsaltet,"kr 36,80",Bacon og tilbehør,"kr 350,48 per kg"
Kjøtt og kylling,800 g,Karbonader Ferske,"kr 42,90",Kjøttboller og karbonader,"kr 53,63 per kg"
Kjøtt og kylling,500 g,Reinsdyrkaker,"kr 41,80",Kjøttboller og karbonader,"kr 83,60 per kg"
Kjøtt og kylling,Ca 9 stk,Karbonadekaker,"kr 91,80",Kjøttboller og karbonader,"kr 113,33 per kg"
Kjøtt og kylling,310 g,Grønnsaks Nuggets,"kr 47,50",Kjøttboller og karbonader,"kr 153,23 per kg"
Kjøtt og kylling,3 stk,Lunsjkaker,"kr 39,90",Kjøttboller og karbonader,"kr 147,78 per kg"
Kjøtt og kylling,"Med Løk, 5 stk",Grove karbonader,"kr 79,90",Kjøttboller og karbonader,"kr 177,56 per kg"
Kjøtt og kylling,3 stk,Elgkarbonader,"kr 49,90",Kjøttboller og karbonader,"kr 184,81 per kg"
Kjøtt og kylling,6 stk,Medisterkaker,"kr 59,90",Kjøttboller og karbonader,"kr 153,59 per kg"
Kjøtt og kylling,"16 stk, 192 g",No Bull Veganboller,"kr 69,90",Kjøttboller og karbonader,"kr 364,06 per kg"
Kjøtt og kylling,125 g,Bacon Skivet,"kr 29,90",Bacon og tilbehør,"kr 239,20 per kg"
Kjøtt og kylling,400 g,Bacon Uten Svor,"kr 83,10",Bacon og tilbehør,"kr 207,75 per kg"
Kjøtt og kylling,110 g,Tørrsaltet Bacon uten Svor,"kr 25,00",Bacon og tilbehør,"kr 227,27 per kg"
Kjøtt og kylling,150 g,Strynbacon,"kr 31,70",Bacon og tilbehør,"kr 211,33 per kg"
Kjøtt og kylling,140 g,Kalkunbacon Skivet,"kr 29,40",Bacon og tilbehør,"kr 210,00 per kg"
Kjøtt og kylling,110 g,Grilstad Lev Litt Lettere Filetbacon,"kr 33,80",Bacon og tilbehør,"kr 307,27 per kg"
Kjøtt og kylling,"Fryst, 500 g",Bacon Ternet,"kr 74,80",Bacon og tilbehør,"kr 149,60 per kg"
Kjøtt og kylling,80 g,Bacon Topping,"kr 20,00",Bacon og tilbehør,"kr 250,00 per kg"
Kjøtt og kylling,"2x150gr, 300 g",Ternet Bacon,"kr 47,00",Bacon og tilbehør,"kr 156,67 per kg"
Trening,4 stk,Smooth Caramel,"kr 100,70",Vektkontroll,"kr 25,18 per stk"
Kjøtt og kylling,"5% fett, 400 g",Karbonadedeig,"kr 71,00",Kjøttdeig og karbonadedeig,"kr 177,50 per kg"
Clas Ohlson-butikken,"Beurer FT65, 1 stk",Øre- og pannetermometer,"kr 399,90",Barneutstyr,"kr 399,90 per stk"
Kjøtt og kylling,250 g,Bacon i Terninger,"kr 45,90",Bacon og tilbehør,"kr 183,60 per kg"
Kjøtt og kylling,80 g,Smårettskinke Topping,"kr 20,00",Bacon og tilbehør,"kr 250,00 per kg"
Kjøtt og kylling,ca. 700 g,Fjordbacon,"kr 153,60",Bacon og tilbehør,"kr 219,43 per kg"
Kjøtt og kylling,ca. 680 g,Lettsaltet Sideflesk,"kr 179,10",Bacon og tilbehør,"kr 263,38 per kg"
Kjøtt og kylling,140 g,Stjernebacon,"kr 28,50",Bacon og tilbehør,"kr 203,57 per kg"
Kjøtt og kylling,400 g,Bacon Med Svor Oppskåret,"kr 39,90",Bacon og tilbehør,"kr 99,75 per kg"
Clas Ohlson-butikken,24 stk,Fargeblyanter FSC,"kr 99,90",Leker,"kr 4,16 per stk"
Clas Ohlson-butikken,"Bio, 80 stk",Hundeposer Asaklitt,"kr 49,90",Dyr & Fritid,"kr 0,62 per stk"
Trening,"0,5 kg",Intensiv Sjokolade Shake,"kr 248,90",Vektkontroll,"kr 497,80 per kg"
Trening,"4pk, 0,24 kg",Premium Dark Chocolate,"kr 95,50",Vektkontroll,"kr 397,92 per kg"
Trening,"2pk, 110 g",Chunky Peanut,"kr 56,80",Vektkontroll,"kr 516,36 per kg"
Trening,40 g,Toffee Fudge,"kr 33,40",Vektkontroll,"kr 835,00 per kg"
Kjøtt og kylling,"5%, 400 g",Karbonadedeig av Storfe,"kr 66,10",Kjøttdeig og karbonadedeig,"kr 165,25 per kg"
Kjøtt og kylling,400 g,Karbonadedeig Økologisk,"kr 105,60",Kjøttdeig og karbonadedeig,"kr 264,00 per kg"
Kjøtt og kylling,"5%, 400 g",Karbonadedeig av Storfe,"kr 72,30",Kjøttdeig og karbonadedeig,"kr 180,75 per kg"
Kjøtt og kylling,"Fryst, 400 g",Karbonadedeig Av Elg,"kr 139,00",Kjøttdeig og karbonadedeig,"kr 347,50 per kg"
Kjøtt og kylling,"u/salt og vann, 400 g",Kjøttdeig av Storfe 14%,,Kjøttdeig og karbonadedeig,"kr 136,20 per kg"
Kjøtt og kylling,"14% fett, 400 g",Kjøttdeig,"kr 59,50",Kjøttdeig og karbonadedeig,"kr 148,75 per kg"
Kjøtt og kylling,"Uten salt og vann, 400 g","Naturlig godt Kjøttdeig, økologisk","kr 71,80",Kjøttdeig og karbonadedeig,"kr 179,50 per kg"
Kjøtt og kylling,"14%, 400 g",Kjøttdeig,"kr 53,20",Kjøttdeig og karbonadedeig,"kr 133,00 per kg"
Kjøtt og kylling,400 g,Kjøttdeig Økologisk,"kr 96,00",Kjøttdeig og karbonadedeig,"kr 240,00 per kg"
Clas Ohlson-butikken,6 stk,Tekstilmerkepenn,"kr 59,90",Barneutstyr,"kr 9,98 per stk"
Clas Ohlson-butikken,"SCD 506, 1 stk",Babycall,"kr 998,00",Barneutstyr,"kr 998,00 per stk"
Clas Ohlson-butikken,6 stk,Skap og Skufflås,"kr 79,90",Barneutstyr,"kr 13,32 per stk"
Clas Ohlson-butikken,"For barn, Rosa, 1 stk",Trådløst headsett,"kr 499,90",Barneutstyr,"kr 499,90 per stk"
Clas Ohlson-butikken,"For barn, Blå, 1 stk",Trådløst headsett,"kr 499,90",Barneutstyr,"kr 499,90 per stk"
Clas Ohlson-butikken,50 stk,Telys 100% stearin,"kr 49,90",Forbruksvarer,"kr 1,00 per stk"
Kjøtt og kylling,325 g,Picnic Skinke,"kr 43,80",Bacon og tilbehør,"kr 134,77 per kg"
Kjøtt og kylling,500 g,Bogskinke,"kr 52,80",Bacon og tilbehør,"kr 105,60 per kg"
Kjøtt og kylling,"Skivet, 250 g",Fjellgrisbacon,"kr 89,90",Bacon og tilbehør,"kr 359,60 per kg"
Kjøtt og kylling,"I Stk, 250 g",Tørrsaltet bacon,"kr 119,00",Bacon og tilbehør,"kr 476,00 per kg"
Kjøtt og kylling,"i Skiver, 130 g",Bacon,"kr 39,90",Bacon og tilbehør,"kr 306,92 per kg"
Kjøtt og kylling,250 g,Lutefiskbacon,"kr 42,90",Bacon og tilbehør,"kr 171,60 per kg"
Kjøtt og kylling,"Skivet, 250 g",Nakkebacon av Fjellgris,"kr 79,90",Bacon og tilbehør,"kr 319,60 per kg"
Kjøtt og kylling,"Skivet, 250 g",Filetbacon av Fjellgris,"kr 74,90",Bacon og tilbehør,"kr 299,60 per kg"
Kjøtt og kylling,300 g,"Døgnvill Burger, 2-pak","kr 69,90",Hamburgere,"kr 233,00 per kg"
Kjøtt og kylling,"Strøm-Larsen, 1 kg",Lammekoteletter,"kr 249,00",Lam og vilt,"kr 249,00 per kg"
